EmployeeID,EmployeeName,Age,Gender,Department,JobRole,EducationField,Education,MonthlyIncome,HourlyRate,DailyRate,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,TotalWorkingYears,NumCompaniesWorked,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,PerformanceRating,RelationshipSatisfaction,BusinessTravel,MaritalStatus,DistanceFromHome,OverTime,PercentSalaryHike,TrainingTimesLastYear,StockOptionLevel,JobInvolvement,Attrition,JoiningDate,Attrition_Flag,Age_Group,Income_Band,Tenure_Group,Avg_Satisfaction,High_Risk,Joining_Year,Joining_Month
EMP4915,Matthew Taylor,52.0,Male,Research & Development,Operations Lead,Medical,1,17185.0,42,815,20.0,6,7,28.0,7,4.0,2,4.0,3.0,3,Travel_Rarely,Divorced,27,No,25,4,3,2,No,2018-08-28,0.0,46-60,Very High,15+ yrs,3.3333333333333335,0,2018,8
EMP1521,Barbara Smith,46.0,fEmale,Research & Development,HR Representative,Life Sciences,1,13434.0,94,788,17.0,13,12,21.0,3,2.0,3,3.0,3.0,4,Travel_Rarely,Divorced,3,No,12,0,1,3,No,2012-03-17,0.0,46-60,Very High,15+ yrs,2.6666666666666665,0,2012,3
EMP2940,William Davis,27.0,F,Marketing,Director,Marketing,3,9637.0,39,1282,33.0,9,16,13.0,3,1.0,1,3.0,4.0,3,Travel_Rarely,Married,9,N,19,4,3,4,No,2013-11-04,0.0,26-35,High,15+ yrs,1.6666666666666667,0,2013,11
EMP2657,Jessica Garcia,48.0,Female,Marketing,HR Representative,Marketing,1,18695.0,34,1113,5.0,4,6,37.0,9,1.0,4,3.0,3.0,2,Non-Travel,Married,10,Yes,17,6,3,4,No,2014-12-23,0.0,46-60,Very High,4–7 yrs,2.6666666666666665,0,2014,12
EMP1835,Robert Jackson,54.0,Female,R & D,Manager,Other,3,6470.0,77,889,23.0,1,6,7.0,5,2.0,4,2.0,4.0,3,Travel_Rarely,Married,21,YES,23,1,0,2,No,2019-02-12,0.0,46-60,High,15+ yrs,2.6666666666666665,0,2019,2
EMP3523,Nancy Jones,33.0,Male,IT,Sales Executive,Medical,4,5487.0,36,1386,17.0,0,6,27.0,9,2.0,1,3.0,3.0,2,Non-Travel,Married,14,NO,25,2,3,2,No,2020-03-13,0.0,26-35,Medium,15+ yrs,2.0,0,2020,3
EMP7752,Susan Allen,38.0,Female,Operations,Marketing Specialist,Life Sciences,4,14663.0,66,965,33.0,12,11,34.0,8,1.0,2,1.0,3.0,1,Travel_Rarely,Divorced,26,Yes,25,5,0,2,Yes,2010-04-10,1.0,36-45,Very High,15+ yrs,1.3333333333333333,0,2010,4
EMP5095,Ashley Smith,58.0,Female,IT,Software Engineer,Human Resources,5,19468.0,76,558,3.0,4,3,24.0,8,4.0,1,4.0,3.0,2,Non-Travel,Single,13,No,22,4,1,4,No,2010-04-08,0.0,46-60,Very High,1–3 yrs,3.0,0,2010,4
EMP6415,Anthony White,20.0,Female,Finance,Manager,Medical,4,4583.0,32,403,22.0,6,0,6.0,3,3.0,4,1.0,3.0,1,Travel_Frequently,divorced,12,Yes,14,6,1,3,No,2024-06-03,0.0,18-25,Medium,15+ yrs,2.6666666666666665,0,2024,6
EMP7188,Daniel Moore,20.0,Female,Research & Development ,Laboratory Technician,Human Resources,3,9606.0,74,1003,28.0,15,9,12.0,3,4.0,2,3.0,3.0,3,Travel_Frequently,divorced,4,No,19,0,0,3,No,2013-10-13,0.0,18-25,High,15+ yrs,3.0,0,2013,10
EMP7848,  Lisa Jackson   ,30.0,m,Finance,Laboratory Technician,Marketing,4,10260.0,87,738,26.0,2,11,39.0,2,1.0,2,2.0,3.0,1,Non-Travel,married,30,No,19,3,3,2,No,2018-02-22,0.0,26-35,Very High,15+ yrs,1.6666666666666667,0,2018,2
EMP7755,Jennifer Williams,33.0,Male,Marketing,Sales Executive,Technical Degree,1,3688.0,63,614,3.0,0,2,27.0,0,2.0,2,3.0,3.0,4,Non-Travel,Divorced,30,Yes,16,1,3,4,No,2012-07-18,0.0,26-35,Medium,1–3 yrs,2.3333333333333335,0,2012,7
EMP7057,Mark White,20.0,fEmale,HR,Laboratory Technician,Life Sciences,5,16045.0,72,920,3.0,2,3,26.0,8,2.0,3,2.0,4.0,3,Non-Travel,Single,13,No,16,2,0,2,No,2016-02-06,0.0,18-25,Very High,1–3 yrs,2.3333333333333335,0,2016,2
EMP5553,James Thompson,39.0,Female,Human Resources,Manager,Life Sciences,1,15033.0,70,222,27.0,4,0,32.0,3,3.0,4,2.0,3.0,3,Travel_Rarely,Divorced,4,No,16,0,1,1,No,2012-07-05,0.0,36-45,Very High,15+ yrs,3.0,0,2012,7
EMP3516,Thomas Jones,44.0,Male,IT dept,Director,Other,2,12467.0,56,420,30.0,3,0,10.0,4,1.0,1,4.0,3.0,4,Travel_Frequently,Married,5,No,12,5,2,4,No,2016-04-23,0.0,36-45,Very High,15+ yrs,2.0,0,2016,4
EMP6715,Daniel Johnson,47.0,Male,Human Resources,Software Engineer,Medical,4,16228.0,76,701,33.0,7,7,9.0,8,1.0,2,4.0,4.0,2,Non-Travel,Divorced,24,No,21,3,2,2,No,2010-02-28,0.0,46-60,Very High,15+ yrs,2.3333333333333335,0,2010,2
EMP4197,Thomas Anderson,19.0,Male,Human Resources,Research Scientist,Life Sciences,5,15731.0,56,1150,15.0,14,8,32.0,2,2.0,3,3.0,3.0,3,Non-Travel,Divorced,1,No,13,4,1,2,No,2023-02-21,0.0,18-25,Very High,8–15 yrs,2.6666666666666665,0,2023,2
EMP2925,Jennifer Allen,30.0,m,IT,HR Representative,Medical,3,4007.0,39,360,21.0,12,14,3.0,7,2.0,3,4.0,4.0,3,Travel_Rarely,Single,14,Yes ,11,2,2,2,No,2011-12-08,0.0,26-35,Medium,15+ yrs,3.0,0,2011,12
EMP8839,Linda Davis,26.0,Female,Operations,Financial Analyst,Life Sciences,1,4174.0,86,1297,12.0,0,8,19.0,0,3.0,1,2.0,3.0,1,Travel_Rarely,DIVORCED,30,No,25,6,0,1,No,2010-06-09,0.0,26-35,Medium,8–15 yrs,2.0,0,2010,6
EMP7887,Barbara Johnson,49.0,Male,Sales,Marketing Specialist,Life Sciences,5,3647.0,33,1237,27.0,7,14,25.0,3,2.0,4,4.0,3.0,2,Travel_Frequently,Single,7,Yes,19,4,0,1,No,2012-05-08,0.0,46-60,Medium,15+ yrs,3.3333333333333335,0,2012,5
EMP6157,  Matthew Brown   ,33.0,Male,Finance,Laboratory Technician,Other,5,4632.0,63,1295,17.0,17,6,22.0,5,4.0,4,2.0,3.0,3,Non-Travel,Divorced,9,Yes,13,2,2,3,No,2024-04-08,0.0,26-35,Medium,15+ yrs,3.3333333333333335,0,2024,4
EMP3652,Lisa Taylor,48.0,Female,Sales,Laboratory Technician,Life Sciences,1,12846.0,76,169,5.0,0,0,4.0,4,1.0,2,4.0,3.0,1,Non-Travel,Married,26,Yes,16,6,1,2,No,2014-03-20,0.0,46-60,Very High,4–7 yrs,2.3333333333333335,0,2014,3
EMP1905,Mary Moore,46.0,Male,Finance ,Laboratory Technician,Life Sciences,2,18985.0,41,659,8.0,9,9,37.0,8,1.0,3,4.0,3.0,1,Travel_Rarely,Single,24,No,11,4,3,1,No,2012-05-11,0.0,46-60,Very High,8–15 yrs,2.6666666666666665,0,2012,5
EMP7726,Patricia Thompson,49.0,Male,Operations,Laboratory Technician,Marketing,4,7227.0,44,472,2.0,2,2,23.0,6,1.0,1,1.0,3.0,4,Travel_Frequently,single,3,Yes,23,1,3,3,Yes,2019-02-22,1.0,46-60,High,1–3 yrs,1.0,0,2019,2
EMP4170,Thomas Taylor,27.0,Male,Operations,Manager,Other,4,19487.0,99,599,21.0,11,10,6.0,1,1.0,3,2.0,3.0,2,Travel_Rarely,Divorced,8,No,25,2,0,2,No,2014-09-21,0.0,26-35,Very High,15+ yrs,2.0,0,2014,9
EMP7205,David Anderson,55.0,Male,Operations,Laboratory Technician,Marketing,3,18202.0,37,898,20.0,11,7,38.0,8,4.0,2,2.0,3.0,4,Travel_Frequently,Married,18,0,14,4,1,2,No,2024-05-21,0.0,46-60,Very High,15+ yrs,2.6666666666666665,0,2024,5
EMP5351,Margaret Garcia,41.0,Male,Operations,Software Engineer,Marketing,1,8635.0,75,1396,18.0,9,1,26.0,6,3.0,3,4.0,3.0,2,Travel_Frequently,Single,6,No,17,4,3,1,No,2012-08-16,0.0,36-45,High,15+ yrs,3.3333333333333335,0,2012,8
EMP6367,Charles Thompson,53.0,Male,IT,Sales Executive,Technical Degree,4,16955.0,72,741,23.0,5,4,26.0,8,1.0,1,2.0,3.0,1,Travel_Frequently,Divorced,30,Yes,14,0,0,4,No,2018-11-07,0.0,46-60,Very High,15+ yrs,1.3333333333333333,0,2018,11
EMP2391,Jennifer Moore,32.0,Male,Finance,Research Scientist,Marketing,5,2051.0,67,818,25.0,11,1,16.0,0,2.0,3,3.0,3.0,2,Travel_Rarely,Divorced,1,Y,15,5,0,3,Yes,2014-01-03,1.0,26-35,Low,15+ yrs,2.6666666666666665,0,2014,1
EMP5579,Sandra Thomas,20.0,MALE,Operations,Financial Analyst,Other,5,10417.0,39,1396,29.0,15,6,18.0,1,4.0,2,4.0,3.0,2,Non-Travel,DIVORCED,17,No,24,2,3,1,No,2012-10-16,0.0,18-25,Very High,15+ yrs,3.3333333333333335,0,2012,10
EMP7666,David Martin,45.0,fEmale,sales,Operations Lead,Life Sciences,2,6847.0,48,1165,13.0,6,14,35.0,8,1.0,1,4.0,3.0,2,Travel_Frequently,Divorced,16,Yes,15,2,2,4,No,2023-12-02,0.0,36-45,High,8–15 yrs,2.0,0,2023,12
EMP3562,Thomas Jackson,35.0,Male,Research & Development,Laboratory Technician,Human Resources,1,10473.0,54,411,24.0,7,10,0.0,3,4.0,2,3.0,3.0,2,Travel_Rarely,Married,27,No,19,0,2,2,No,2010-12-05,0.0,26-35,Very High,15+ yrs,3.0,0,2010,12
EMP1484,Linda White,35.0,Female,sales dept,Sales Executive,Human Resources,1,16288.0,32,1265,16.0,1,9,0.0,4,4.0,4,2.0,3.0,1,Non-Travel,Divorced,18,yes,20,6,1,4,No,2020-11-05,0.0,26-35,Very High,15+ yrs,3.3333333333333335,0,2020,11
EMP8407,Robert Smith,47.0,mAle,Finance,Software Engineer,Technical Degree,1,1878.0,54,1130,4.0,2,5,21.0,5,4.0,1,3.0,3.0,1,Travel_Rarely,Single,10,Yes,16,3,3,4,No,2020-07-01,0.0,46-60,Low,4–7 yrs,2.6666666666666665,0,2020,7
EMP5543,John Williams,28.0,Female,Research & Development,Manager,Marketing,4,16589.0,60,545,19.0,14,16,7.0,3,3.0,3,1.0,4.0,4,Travel_Frequently,Married,22,no,24,1,2,3,Yes,2024-05-24,1.0,26-35,Very High,15+ yrs,2.3333333333333335,0,2024,5
EMP6686,Betty Moore,33.0,Male,Finance ,Director,Marketing,2,5782.0,43,890,5.0,3,2,2.0,3,1.0,2,4.0,4.0,2,Travel_Rarely,Single,7,Yes,21,0,0,2,Yes,2010-01-26,1.0,26-35,Medium,4–7 yrs,2.3333333333333335,0,2010,1
EMP6649,Susan Davis,41.0,Female,Sales,Laboratory Technician,Medical,5,16252.0,34,867,10.0,10,2,13.0,0,4.0,2,3.0,3.0,1,Travel_Frequently,SINGLE,24,Yes,20,1,3,1,No,2021-03-07,0.0,36-45,Very High,8–15 yrs,3.0,0,2021,3
EMP8842,Charles Johnson,43.0,Female,Human Resources,HR Representative,Medical,3,7602.0,82,1079,12.0,5,7,23.0,7,2.0,2,4.0,3.0,4,Non-Travel,Single,20,Yes,17,4,3,1,No,2019-03-15,0.0,36-45,High,8–15 yrs,2.6666666666666665,0,2019,3
EMP7312,Patricia Wilson,52.0,Female,Operations,Software Engineer,Life Sciences,3,19033.0,47,381,27.0,15,10,23.0,0,4.0,4,3.0,3.0,1,Non-Travel,single,3,No,17,5,3,3,No,2018-01-22,0.0,46-60,Very High,15+ yrs,3.6666666666666665,0,2018,1
EMP6154,Michael Allen,59.0,Female,Sales ,Marketing Specialist,Marketing,1,9209.0,42,1241,32.0,0,10,12.0,3,3.0,3,1.0,3.0,2,Travel_Rarely,Married,20,0,13,0,2,3,No,2016-06-22,0.0,46-60,High,15+ yrs,2.3333333333333335,0,2016,6
EMP4841,John Martin,54.0,m,Sales,HR Representative,Life Sciences,5,5589.0,35,945,4.0,3,2,23.0,0,4.0,1,3.0,4.0,3,Travel_Rarely,Married,19,No,21,6,1,1,No,2018-09-10,0.0,46-60,Medium,4–7 yrs,2.6666666666666665,0,2018,9
EMP3631,Susan Smith,25.0,Male,IT dept,HR Representative,Technical Degree,4,5546.0,41,168,11.0,10,10,27.0,1,4.0,4,1.0,3.0,4,Non-Travel,Single,23,Yes,20,5,3,4,Yes,2024-06-13,1.0,18-25,Medium,8–15 yrs,3.0,0,2024,6
EMP1213,Daniel Johnson,23.0,Female,Marketing,Manager,Life Sciences,2,5640.0,30,442,34.0,4,1,34.0,5,2.0,2,2.0,4.0,3,Travel_Rarely,Divorced,25,0,12,4,1,1,No,2023-01-24,0.0,18-25,Medium,15+ yrs,2.0,0,2023,1
EMP5101,Margaret Martin,59.0,Male,Research & Development ,Laboratory Technician,Medical,2,3503.0,44,638,4.0,1,4,11.0,7,1.0,2,3.0,4.0,2,Travel_Rarely,single,9,Yes,12,1,0,1,No,2015-05-07,0.0,46-60,Medium,4–7 yrs,2.0,0,2015,5
EMP1701,Mark Smith,38.0,Female,Research & Development,Financial Analyst,Marketing,4,5146.0,99,1016,6.0,5,3,29.0,8,1.0,1,2.0,3.0,2,Travel_Rarely,Single,9,No,12,1,3,4,No,2013-07-13,0.0,36-45,Medium,4–7 yrs,1.3333333333333333,0,2013,7
EMP6695,Joseph Wilson,32.0,Male,Marketing,Financial Analyst,Other,3,14081.0,53,244,1.0,2,2,1.0,1,4.0,1,2.0,3.0,4,Travel_Rarely,Married,10,No,13,3,1,1,No,2015-08-22,0.0,26-35,Very High,<1 yr,2.3333333333333335,0,2015,8
EMP2766,Charles Williams,26.0,Male,Human Resources,Financial Analyst,Other,4,15789.0,80,933,21.0,15,17,5.0,4,2.0,2,1.0,3.0,2,Non-Travel,Divorced,5,No,21,1,3,4,No,2020-12-21,0.0,26-35,Very High,15+ yrs,1.6666666666666667,0,2020,12
EMP5699,Daniel Taylor,26.0,Male,Sales ,Software Engineer,Marketing,2,18737.0,87,667,26.0,18,17,29.0,2,2.0,1,3.0,3.0,1,Non-Travel,Married,26,No,12,3,1,1,No,2019-10-02,0.0,26-35,Very High,15+ yrs,2.0,0,2019,10
EMP6883,Margaret Allen,34.0,fEmale,Sales,Director,Medical,2,18528.0,36,381,19.0,8,4,19.0,9,1.0,2,3.0,3.0,4,Non-Travel,Divorced,3,1,16,0,0,2,Yes,2015-10-15,1.0,26-35,Very High,15+ yrs,2.0,0,2015,10
EMP3646,Charles Garcia,18.0,Female,Research & Development,Software Engineer,Life Sciences,3,2885.0,85,717,28.0,11,10,20.0,6,3.0,2,4.0,3.0,3,Travel_Frequently,Single,15,No,12,5,1,2,Yes,2023-12-27,1.0,18-25,Low,15+ yrs,3.0,0,2023,12
EMP4693,Matthew Williams,20.0,Male,Sales,Manager,Human Resources,2,19560.0,43,219,16.0,7,7,7.0,6,4.0,4,1.0,4.0,1,Travel_Frequently,married,11,YES,16,2,1,1,Yes,2014-07-07,1.0,18-25,Very High,15+ yrs,3.0,0,2014,7
EMP7526,Joseph Williams,37.0,Female,Human Resources,Sales Executive,Other,4,9433.0,99,209,14.0,6,2,31.0,0,2.0,2,1.0,3.0,4,Travel_Rarely,Single,16,No,20,0,2,2,No,2023-11-26,0.0,36-45,High,8–15 yrs,1.6666666666666667,0,2023,11
EMP4166,Ashley Williams,51.0,Male,Sales ,Director,Life Sciences,5,8312.0,41,1330,6.0,4,1,24.0,5,3.0,3,1.0,3.0,2,Non-Travel,Single,3,1,19,0,0,1,No,2021-07-24,0.0,46-60,High,4–7 yrs,2.3333333333333335,0,2021,7
EMP6679,Karen Miller,42.0,Male,Research & Development,Director,Marketing,1,2739.0,34,772,32.0,16,7,21.0,4,1.0,3,2.0,3.0,3,Travel_Rarely,Married,5,Yes,25,1,2,1,No,2016-02-24,0.0,36-45,Low,15+ yrs,2.0,0,2016,2
EMP6627,Ashley Young,19.0,Female,Sales,Operations Lead,Medical,3,16897.0,54,1305,26.0,0,8,2.0,1,2.0,1,1.0,3.0,1,Travel_Rarely,Divorced,6,Yes,23,4,0,4,No,2021-05-20,0.0,18-25,Very High,15+ yrs,1.3333333333333333,0,2021,5
EMP2666,William Thomas,58.0,Male,Marketing,Research Scientist,Technical Degree,2,5093.0,48,975,35.0,5,15,27.0,1,4.0,3,4.0,3.0,4,Travel_Rarely,Married,26,No,12,4,2,1,No,2016-09-16,0.0,46-60,Medium,15+ yrs,3.6666666666666665,0,2016,9
EMP6188,Karen Brown,60.0,M,Marketing,Research Scientist,Technical Degree,1,14249.0,43,336,5.0,0,4,26.0,8,4.0,3,3.0,4.0,4,Non-Travel,Divorced,18,No,12,1,1,3,No,2011-08-01,0.0,46-60,Very High,4–7 yrs,3.3333333333333335,0,2011,8
EMP1770,Daniel Anderson,32.0,Male,Sales ,Software Engineer,Medical,5,6772.0,58,940,1.0,2,0,13.0,9,3.0,3,4.0,3.0,4,Non-Travel,Married,20,Yes,15,5,3,4,No,2023-01-12,0.0,26-35,High,<1 yr,3.3333333333333335,0,2023,1
EMP8544,Matthew Taylor,58.0,Male,Finance,Research Scientist,Life Sciences,4,4767.0,78,510,2.0,1,1,28.0,4,2.0,1,4.0,3.0,4,Non-Travel,Married,10,Yes,23,4,1,4,No,2012-12-15,0.0,46-60,Medium,1–3 yrs,2.3333333333333335,0,2012,12
EMP3307,Christopher Williams,52.0,Female,Marketing,HR Representative,Life Sciences,2,15529.0,78,997,32.0,1,12,34.0,5,2.0,1,2.0,3.0,2,Non-Travel,DIVORCED,10,No,25,0,3,1,No,2015-03-08,0.0,46-60,Very High,15+ yrs,1.6666666666666667,0,2015,3
EMP8443,Margaret Garcia,21.0,male,Sales,Manager,Marketing,2,1769.0,30,128,19.0,18,3,28.0,0,2.0,4,3.0,3.0,3,Travel_Rarely,single,2,Yes,22,6,1,3,No,2021-08-08,0.0,18-25,Low,15+ yrs,3.0,0,2021,8
EMP6822,  Anthony Johnson   ,32.0,female,Finance,Sales Executive,Human Resources,5,6109.0,49,385,5.0,6,2,40.0,7,1.0,3,4.0,3.0,3,Travel_Rarely,Single,25,No,20,2,2,3,No,2022-06-19,0.0,26-35,High,4–7 yrs,2.6666666666666665,0,2022,6
EMP3126,Charles Thomas,38.0,M,Sales,HR Representative,Technical Degree,4,19243.0,97,1067,31.0,7,7,0.0,0,2.0,3,2.0,3.0,3,Non-Travel,Divorced,16,No,11,3,3,1,No,2019-12-16,0.0,36-45,Very High,15+ yrs,2.3333333333333335,0,2019,12
EMP6276,Ashley Williams,58.0,MALE,Research & Development,Director,Life Sciences,3,7786.0,59,1317,34.0,8,8,0.0,3,4.0,1,1.0,3.0,2,Non-Travel,Divorced,30,N,23,5,1,1,No,2013-02-07,0.0,46-60,High,15+ yrs,2.0,0,2013,2
EMP3820,Michael Allen,20.0,Male,Marketing,Manager,Technical Degree,2,15850.0,61,598,6.0,3,1,11.0,9,1.0,2,1.0,3.0,2,Non-Travel,Married,12,0,24,4,3,2,No,2018-12-12,0.0,18-25,Very High,4–7 yrs,1.3333333333333333,0,2018,12
EMP6322,Nancy Wilson,34.0,Female,Operations,Marketing Specialist,Other,2,7832.0,86,277,8.0,8,4,32.0,1,4.0,1,1.0,3.0,3,Travel_Frequently,Divorced,11,YES,12,5,1,1,No,2014-07-02,0.0,26-35,High,8–15 yrs,2.0,0,2014,7
EMP6825,  John Anderson   ,26.0,Male,Operations,Research Scientist,Medical,5,3265.0,34,952,20.0,5,7,27.0,6,4.0,1,1.0,3.0,2,Non-Travel,single,2,No,13,4,2,3,Yes,2023-06-25,1.0,26-35,Medium,15+ yrs,2.0,0,2023,6
EMP7923,Jessica Thompson,29.0,mAle,IT dept,Software Engineer,Marketing,4,18754.0,69,1053,15.0,3,9,18.0,6,1.0,4,1.0,3.0,4,Travel_Frequently,Married,14,Yes,22,1,3,1,No,2021-03-08,0.0,26-35,Very High,8–15 yrs,2.0,0,2021,3
EMP6423,James Williams,27.0,fEmale,Human resources,Research Scientist,Life Sciences,3,14955.0,36,428,18.0,6,7,27.0,9,3.0,4,3.0,3.0,4,Travel_Frequently,Divorced,3,N,13,3,0,3,No,2013-04-03,0.0,26-35,Very High,15+ yrs,3.3333333333333335,0,2013,4
EMP7409,Ashley Davis,57.0,Female,IT,Manager,Human Resources,2,13923.0,91,841,6.0,7,0,25.0,3,2.0,3,1.0,3.0,2,Travel_Frequently,Married,6,No,20,2,0,2,Yes,2019-08-07,1.0,46-60,Very High,4–7 yrs,2.0,0,2019,8
EMP4026,Linda Young,25.0,mAle,Marketing,Laboratory Technician,Life Sciences,1,4614.0,63,1093,9.0,6,6,33.0,8,1.0,2,3.0,3.0,1,Travel_Rarely,Married,8,No,20,1,1,3,No,2023-04-02,0.0,18-25,Medium,8–15 yrs,2.0,0,2023,4
EMP6101,Michael Jackson,49.0,Female,IT,Marketing Specialist,Other,4,7905.0,96,608,1.0,0,2,25.0,1,1.0,3,1.0,4.0,4,Non-Travel,MARRIED,23,1,12,5,0,4,No,2014-05-16,0.0,46-60,High,<1 yr,1.6666666666666667,0,2014,5
EMP5550,Sandra Martin,22.0,Female,Finance ,Research Scientist,Human Resources,4,14619.0,51,1379,5.0,1,1,26.0,1,2.0,4,2.0,3.0,1,Travel_Frequently,Married,17,Yes,11,1,2,2,No,2019-07-21,0.0,18-25,Very High,4–7 yrs,2.6666666666666665,0,2019,7
EMP8986,Robert Jones,19.0,Male,Human resources,Manager,Human Resources,2,19805.0,49,881,35.0,13,17,21.0,8,2.0,4,1.0,3.0,4,Travel_Rarely,Divorced,8,1,14,4,3,2,Yes,2019-06-20,1.0,18-25,Very High,15+ yrs,2.3333333333333335,0,2019,6
EMP6380,Mark Taylor,41.0,Female,SALES,Laboratory Technician,Human Resources,1,8991.0,67,116,34.0,7,0,0.0,8,2.0,1,1.0,3.0,2,Travel_Rarely,Married,19,No,11,0,0,3,No,2015-03-22,0.0,36-45,High,15+ yrs,1.3333333333333333,0,2015,3
EMP8841,Ashley Miller,30.0,Female,Operations,HR Representative,Marketing,3,7255.0,72,1342,29.0,17,7,14.0,5,3.0,1,4.0,3.0,2,Travel_Frequently,Married,30,No,18,3,0,1,No,2020-08-06,0.0,26-35,High,15+ yrs,2.6666666666666665,0,2020,8
EMP8247,Christopher Taylor,42.0,mAle,Finance ,Financial Analyst,Other,4,6158.0,43,277,20.0,17,1,28.0,9,3.0,4,1.0,3.0,1,Non-Travel,DIVORCED,1,No,18,3,3,4,No,2017-11-24,0.0,36-45,High,15+ yrs,2.6666666666666665,0,2017,11
EMP2157,Linda Davis,42.0,Female,SALES,Director,Technical Degree,4,8908.0,38,1123,5.0,3,2,36.0,9,2.0,3,1.0,3.0,1,Non-Travel,Single,3,No,24,0,2,4,No,2019-09-06,0.0,36-45,High,4–7 yrs,2.0,0,2019,9
EMP8428,Betty Davis,47.0,Female,Operations,Operations Lead,Life Sciences,4,6428.0,55,754,9.0,10,0,2.0,9,2.0,2,1.0,3.0,1,Travel_Frequently,DIVORCED,22,No,19,4,0,1,Yes,2010-07-09,1.0,46-60,High,8–15 yrs,1.6666666666666667,0,2010,7
EMP8561,Lisa Miller,40.0,Female,Sales,HR Representative,Technical Degree,4,16740.0,48,1045,30.0,2,5,33.0,0,4.0,1,2.0,3.0,1,Travel_Frequently,Married,23,YES,15,6,2,4,No,2017-10-17,0.0,36-45,Very High,15+ yrs,2.3333333333333335,0,2017,10
EMP6314,Joseph Garcia,34.0,Male,IT,Software Engineer,Human Resources,3,7573.0,62,371,24.0,2,10,9.0,4,3.0,3,3.0,3.0,3,Non-Travel,Married,13,No,22,0,3,3,Yes,2013-07-20,1.0,26-35,High,15+ yrs,3.0,0,2013,7
EMP1108,Daniel Garcia,46.0,Male,R&D,Operations Lead,Other,3,19869.0,45,405,32.0,7,3,16.0,6,4.0,4,3.0,3.0,4,Non-Travel,Single,24,No,22,6,1,2,No,2016-06-19,0.0,46-60,Very High,15+ yrs,3.6666666666666665,0,2016,6
EMP5570,Susan Allen,34.0,Female,Human Resources,Research Scientist,Life Sciences,1,12870.0,89,968,16.0,17,10,8.0,1,4.0,1,3.0,3.0,1,Travel_Rarely,married,18,YES,14,6,0,1,No,2019-09-20,0.0,26-35,Very High,15+ yrs,2.6666666666666665,0,2019,9
EMP1186,John Wilson,54.0,Male,it,Software Engineer,Marketing,3,17801.0,95,825,17.0,11,10,4.0,0,4.0,2,4.0,3.0,4,Travel_Rarely,Married,4,yes,21,1,2,2,No,2022-07-12,0.0,46-60,Very High,15+ yrs,3.3333333333333335,0,2022,7
EMP4383,Matthew Thomas,33.0,F,Human resources,Financial Analyst,Life Sciences,2,2314.0,69,1400,32.0,1,4,7.0,3,4.0,3,3.0,4.0,2,Travel_Frequently,Single,11,No,24,0,1,1,No,2014-06-03,0.0,26-35,Low,15+ yrs,3.3333333333333335,0,2014,6
EMP3746,Jennifer Davis,39.0,Female,SALES,Director,Technical Degree,1,9208.0,83,871,24.0,9,3,10.0,5,4.0,4,2.0,3.0,1,Travel_Frequently,married,10,No,12,0,2,1,No,2022-10-13,0.0,36-45,High,15+ yrs,3.3333333333333335,0,2022,10
EMP8149,Michael Miller,33.0,Female,Sales,Manager,Human Resources,1,5403.0,58,1026,34.0,10,6,8.0,9,4.0,1,2.0,3.0,2,Travel_Rarely,Single,6,No,19,2,3,3,No,2024-01-05,0.0,26-35,Medium,15+ yrs,2.3333333333333335,0,2024,1
EMP1987,Linda Young,53.0,Female,R & D,Financial Analyst,Human Resources,3,9171.0,86,1012,32.0,15,15,10.0,6,2.0,4,1.0,3.0,3,Travel_Rarely,SINGLE,5,YES,14,1,2,1,No,2012-03-06,0.0,46-60,High,15+ yrs,2.3333333333333335,0,2012,3
EMP4770,Ashley Garcia,23.0,Male,Human Resources,Manager,Human Resources,5,5032.0,61,915,11.0,2,0,5.0,6,4.0,4,1.0,3.0,4,Travel_Frequently,Married,26,No,21,4,2,2,No,2022-09-16,0.0,18-25,Medium,8–15 yrs,3.0,0,2022,9
EMP1470,Betty White,56.0,Female,Human Resources,HR Representative,Human Resources,1,10222.0,82,1020,1.0,0,0,27.0,7,3.0,4,2.0,3.0,4,Non-Travel,Divorced,7,No,18,4,0,3,No,2022-11-28,0.0,46-60,Very High,<1 yr,3.0,0,2022,11
EMP7060,Ashley Brown,58.0,Male,IT,Financial Analyst,Other,1,4494.0,87,1204,30.0,14,15,16.0,3,3.0,4,1.0,3.0,2,Travel_Rarely,Divorced,14,No,12,1,1,1,No,2019-12-03,0.0,46-60,Medium,15+ yrs,2.6666666666666665,0,2019,12
EMP4747,Barbara Davis,24.0,mAle,IT,Marketing Specialist,Marketing,1,16191.0,96,1349,24.0,18,2,19.0,2,3.0,4,1.0,3.0,2,Non-Travel,Divorced,29,Yes ,19,5,0,1,No,2019-01-03,0.0,18-25,Very High,15+ yrs,2.6666666666666665,0,2019,1
EMP1191,Richard Miller,60.0,Female,SALES,Director,Life Sciences,1,15647.0,80,1271,0.0,0,0,5.0,8,1.0,4,4.0,4.0,3,Non-Travel,Divorced,26,No,12,3,2,2,No,2020-11-13,0.0,46-60,Very High,<1 yr,3.0,0,2020,11
